0.01,0.0003
0.02,0.0012
0.03,0.0027
0.04,0.0048
0.05,0.0075
0.06,0.0108
0.07,0.0147
0.08,0.0192
0.09,0.0243
0.1,0.03
0.11,0.0363
0.12,0.0432
0.13,0.0507
0.14,0.0588
0.15,0.0675
0.16,0.0768
0.17,0.0867
0.18,0.0972
0.19,0.1083
0.2,0.12
0.21,0.1323
0.22,0.1452
0.23,0.1587
0.24,0.1728
0.25,0.1875
0.26,0.2028
0.27,0.2187
0.28,0.2352
0.29,0.2523
0.3,0.27
0.31,0.2883
0.32,0.3072
0.33,0.3267
0.34,0.3468
0.35,0.3675
0.36,0.3888
0.37,0.4107
0.38,0.4332
0.39,0.4563
0.4,0.48
0.41,0.5043
0.42,0.5292
0.43,0.5547
0.44,0.5808
0.45,0.6075
0.46,0.6348
0.47,0.6627
0.48,0.6912
0.49,0.7203
0.5,0.75
0.51,0.7803
0.52,0.8112
0.53,0.8427
0.54,0.8748
0.55,0.9075
0.56,0.9408
0.57,0.9747
0.58,1.0092
0.59,1.0443
0.6,1.08
0.61,1.1163
0.62,1.1532
0.63,1.1907
0.64,1.2288
0.65,1.2675
0.66,1.3068
0.67,1.3467
0.68,1.3872
0.69,1.4283
0.7,1.47
0.71,1.5123
0.72,1.5552
0.73,1.5987
0.74,1.6428
0.75,1.6875
0.76,1.7328
0.77,1.7787
0.78,1.8252
0.79,1.8723
0.8,1.92
0.81,1.9683
0.82,2.0172
0.83,2.0667
0.84,2.1168
0.85,2.1675
0.86,2.2188
0.87,2.2707
0.88,2.3232
0.89,2.3763
0.9,2.43
0.91,2.4843
0.92,2.5392
0.93,2.5947
0.94,2.6508
0.95,2.7075
0.96,2.7648
0.97,2.8227
0.98,2.8812
0.99,2.9403
1,3
